159.250000	159.250000	
159.720000	159.720000	
160.180000	160.180000	
160.650000	160.650000	
161.110000	161.110000	
161.580000	161.580000	
162.040000	162.040000	
162.510000	162.510000	
162.970000	162.970000	
163.440000	163.440000	
163.900000	163.900000	
164.370000	164.370000	
164.830000	164.830000	
165.300000	165.300000	
165.760000	165.760000	
166.230000	166.230000	
166.690000	166.690000	
167.160000	167.160000	
167.620000	167.620000	
168.090000	168.090000	
168.550000	168.550000	
169.020000	169.020000	
169.480000	169.480000	
169.950000	169.950000	
170.410000	170.410000	
170.880000	170.880000	
171.340000	171.340000	
171.810000	171.810000	
172.270000	172.270000	
172.740000	172.740000	
173.200000	173.200000	
173.670000	173.670000	
174.130000	174.130000	
174.600000	174.600000	
175.060000	175.060000	
175.530000	175.530000	
175.990000	175.990000	
176.460000	176.460000	
176.920000	176.920000	
177.390000	177.390000	
177.850000	177.850000	
178.320000	178.320000	
178.790000	178.790000	
179.260000	179.260000	
179.720000	179.720000	
180.190000	180.190000	
180.650000	180.650000	
181.120000	181.120000	
181.590000	181.590000	
182.050000	182.050000	
182.510000	182.510000	
182.980000	182.980000	
183.440000	183.440000	
183.900000	183.900000	
184.370000	184.370000	
184.840000	184.840000	
185.300000	185.300000	
185.770000	185.770000	
186.240000	186.240000	
186.700000	186.700000	
187.160000	187.160000	
187.630000	187.630000	
188.090000	188.090000	
188.560000	188.560000	
189.020000	189.020000	
189.480000	189.480000	
189.950000	189.950000	
190.420000	190.420000	
190.880000	190.880000	
191.350000	191.350000	
191.810000	191.810000	
192.280000	192.280000	
192.740000	192.740000	
193.210000	193.210000	
193.670000	193.670000	
194.140000	194.140000	
194.600000	194.600000	
195.070000	195.070000	
195.530000	195.530000	
196.000000	196.000000	
196.460000	196.460000	
196.930000	196.930000	
197.390000	197.390000	
197.860000	197.860000	
198.320000	198.320000	
198.790000	198.790000	
199.250000	199.250000	
199.720000	199.720000	
200.180000	200.180000	
200.650000	200.650000	
201.110000	201.110000	
201.580000	201.580000	
202.040000	202.040000	
202.510000	202.510000	
202.970000	202.970000	
203.440000	203.440000	
203.900000	203.900000	
204.370000	204.370000	
204.830000	204.830000	
205.300000	205.300000	
205.770000	205.770000	
206.230000	206.230000	
206.700000	206.700000	
207.160000	207.160000	
207.630000	207.630000	
208.090000	208.090000	
208.550000	208.550000	
209.020000	209.020000	
209.480000	209.480000	
209.950000	209.950000	
210.410000	210.410000	
210.880000	210.880000	
211.340000	211.340000	
211.810000	211.810000	
212.270000	212.270000	
212.740000	212.740000	
213.200000	213.200000	
213.670000	213.670000	
214.140000	214.140000	
214.610000	214.610000	
215.070000	215.070000	
215.540000	215.540000	
216.000000	216.000000	
216.480000	216.480000	
216.930000	216.930000	
217.400000	217.400000	
217.870000	217.870000	
218.330000	218.330000	
218.780000	218.780000	
219.230000	219.230000	
219.690000	219.690000	
220.190000	220.190000	
220.640000	220.640000	
221.110000	221.110000	
221.580000	221.580000	
222.030000	222.030000	
222.450000	222.450000	
222.970000	222.970000	
223.440000	223.440000	
223.920000	223.920000	
224.400000	224.400000	
224.890000	224.890000	
225.320000	225.320000	
225.780000	225.780000	
226.250000	226.250000	
226.700000	226.700000	
227.150000	227.150000	
227.590000	227.590000	
228.030000	228.030000	
228.430000	228.430000	
228.840000	228.840000	
229.230000	229.230000	
229.610000	229.610000	
229.990000	229.990000	
230.400000	230.400000	
230.800000	230.800000	
231.200000	231.200000	
231.620000	231.620000	
232.050000	232.050000	
19.550000	19.550000	1
19.960000	19.960000	
20.370000	20.370000	
20.780000	20.780000	
21.200000	21.200000	
21.620000	21.620000	
22.060000	22.060000	
22.510000	22.510000	
22.970000	22.970000	
23.410000	23.410000	
23.880000	23.880000	
24.350000	24.350000	
24.810000	24.810000	
25.290000	25.290000	
25.740000	25.740000	
26.220000	26.220000	
26.690000	26.690000	
27.170000	27.170000	
27.650000	27.650000	
28.130000	28.130000	
28.600000	28.600000	
29.070000	29.070000	
29.520000	29.520000	
29.960000	29.960000	
30.420000	30.420000	
30.880000	30.880000	
31.350000	31.350000	
31.830000	31.830000	
32.300000	32.300000	
32.760000	32.760000	
33.240000	33.240000	
33.700000	33.700000	
34.150000	34.150000	
34.610000	34.610000	
35.070000	35.070000	
35.530000	35.530000	
35.990000	35.990000	
36.430000	36.430000	
36.880000	36.880000	
37.370000	37.370000	
37.860000	37.860000	
38.330000	38.330000	
38.800000	38.800000	
39.260000	39.260000	
39.730000	39.730000	
40.160000	40.160000	
40.620000	40.620000	
41.110000	41.110000	
41.580000	41.580000	
42.050000	42.050000	
42.500000	42.500000	
42.950000	42.950000	
43.420000	43.420000	
43.870000	43.870000	
44.340000	44.340000	
44.820000	44.820000	
45.290000	45.290000	
45.740000	45.740000	
46.200000	46.200000	
46.670000	46.670000	
47.160000	47.160000	
47.630000	47.630000	
48.090000	48.090000	
48.550000	48.550000	
49.020000	49.020000	
49.490000	49.490000	
49.960000	49.960000	
50.420000	50.420000	
50.890000	50.890000	
51.350000	51.350000	
51.820000	51.820000	
52.280000	52.280000	
52.750000	52.750000	
53.210000	53.210000	
53.680000	53.680000	
54.140000	54.140000	
54.610000	54.610000	
55.070000	55.070000	
55.540000	55.540000	
56.000000	56.000000	
56.470000	56.470000	
56.930000	56.930000	
57.400000	57.400000	
57.860000	57.860000	
58.330000	58.330000	
58.790000	58.790000	
59.260000	59.260000	
59.720000	59.720000	
60.190000	60.190000	
60.650000	60.650000	
61.120000	61.120000	
61.580000	61.580000	
62.050000	62.050000	
62.510000	62.510000	
62.980000	62.980000	
63.440000	63.440000	
63.910000	63.910000	
64.370000	64.370000	
64.840000	64.840000	
65.300000	65.300000	
65.770000	65.770000	
66.230000	66.230000	
66.700000	66.700000	
67.160000	67.160000	
67.630000	67.630000	
68.090000	68.090000	
68.560000	68.560000	
69.020000	69.020000	
69.490000	69.490000	
69.950000	69.950000	
70.420000	70.420000	
70.880000	70.880000	
71.350000	71.350000	
71.820000	71.820000	
72.280000	72.280000	
72.740000	72.740000	
73.210000	73.210000	
73.680000	73.680000	
74.140000	74.140000	
74.600000	74.600000	
75.060000	75.060000	
75.520000	75.520000	
75.990000	75.990000	
76.460000	76.460000	
76.930000	76.930000	
77.400000	77.400000	
77.870000	77.870000	
78.330000	78.330000	
78.790000	78.790000	
79.250000	79.250000	
79.720000	79.720000	
80.180000	80.180000	
80.650000	80.650000	
81.110000	81.110000	
81.580000	81.580000	
82.040000	82.040000	
82.510000	82.510000	
82.970000	82.970000	
83.440000	83.440000	
83.900000	83.900000	
84.370000	84.370000	
84.830000	84.830000	
85.300000	85.300000	
85.760000	85.760000	
86.230000	86.230000	
86.690000	86.690000	
87.160000	87.160000	
87.620000	87.620000	
88.090000	88.090000	
88.550000	88.550000	
89.020000	89.020000	
89.480000	89.480000	
89.950000	89.950000	
90.410000	90.410000	
90.880000	90.880000	
91.340000	91.340000	
91.810000	91.810000	
92.270000	92.270000	
92.740000	92.740000	
93.200000	93.200000	
93.670000	93.670000	
94.140000	94.140000	
94.600000	94.600000	
95.060000	95.060000	
95.530000	95.530000	
95.990000	95.990000	
96.460000	96.460000	
96.930000	96.930000	
97.400000	97.400000	
97.860000	97.860000	
98.320000	98.320000	
98.790000	98.790000	
99.260000	99.260000	
99.720000	99.720000	
100.180000	100.180000	
100.650000	100.650000	
101.120000	101.120000	
101.580000	101.580000	
102.050000	102.050000	
102.510000	102.510000	
102.970000	102.970000	
103.430000	103.430000	
103.890000	103.890000	
104.370000	104.370000	
104.840000	104.840000	
105.300000	105.300000	
105.770000	105.770000	
106.230000	106.230000	
106.700000	106.700000	
107.160000	107.160000	
107.630000	107.630000	
108.090000	108.090000	
108.560000	108.560000	
109.030000	109.030000	
109.490000	109.490000	
109.950000	109.950000	
110.420000	110.420000	
110.890000	110.890000	
111.350000	111.350000	
111.820000	111.820000	
112.280000	112.280000	
112.740000	112.740000	
113.210000	113.210000	
113.670000	113.670000	
114.140000	114.140000	
114.610000	114.610000	
115.070000	115.070000	
115.540000	115.540000	
116.000000	116.000000	
116.470000	116.470000	
116.940000	116.940000	
117.410000	117.410000	
117.870000	117.870000	
118.330000	118.330000	
118.790000	118.790000	
119.260000	119.260000	
119.720000	119.720000	
120.190000	120.190000	
120.660000	120.660000	
121.120000	121.120000	
121.590000	121.590000	
122.050000	122.050000	
122.520000	122.520000	
122.990000	122.990000	
123.450000	123.450000	
123.910000	123.910000	
124.380000	124.380000	
124.840000	124.840000	
125.290000	125.290000	
125.750000	125.750000	
126.220000	126.220000	
126.690000	126.690000	
127.160000	127.160000	
127.630000	127.630000	
128.090000	128.090000	
128.560000	128.560000	
129.020000	129.020000	
129.490000	129.490000	
129.950000	129.950000	
130.420000	130.420000	
130.880000	130.880000	
131.350000	131.350000	
131.810000	131.810000	
132.280000	132.280000	
132.740000	132.740000	
133.210000	133.210000	
133.670000	133.670000	
134.140000	134.140000	
134.600000	134.600000	
135.070000	135.070000	
135.530000	135.530000	
136.000000	136.000000	
136.470000	136.470000	
136.930000	136.930000	
137.390000	137.390000	
137.860000	137.860000	
138.320000	138.320000	
138.790000	138.790000	
139.250000	139.250000	
139.720000	139.720000	
140.180000	140.180000	
140.650000	140.650000	
141.120000	141.120000	
141.580000	141.580000	
142.050000	142.050000	
142.510000	142.510000	
142.970000	142.970000	
143.440000	143.440000	
143.910000	143.910000	
144.370000	144.370000	
144.840000	144.840000	
145.300000	145.300000	
145.770000	145.770000	
146.230000	146.230000	
146.700000	146.700000	
147.160000	147.160000	
147.630000	147.630000	
148.090000	148.090000	
148.560000	148.560000	
149.020000	149.020000	
149.490000	149.490000	
149.950000	149.950000	
150.420000	150.420000	
150.880000	150.880000	
151.350000	151.350000	
151.810000	151.810000	
152.280000	152.280000	
152.750000	152.750000	
153.210000	153.210000	
153.670000	153.670000	
154.130000	154.130000	
154.600000	154.600000	
155.070000	155.070000	
155.550000	155.550000	
156.010000	156.010000	
156.470000	156.470000	
156.930000	156.930000	
157.390000	157.390000	
157.860000	157.860000	
158.320000	158.320000	
158.790000	158.790000	
159.250000	159.250000	
159.720000	159.720000	
160.180000	160.180000	
160.650000	160.650000	
161.110000	161.110000	
161.580000	161.580000	
162.040000	162.040000	
162.510000	162.510000	
162.970000	162.970000	
163.440000	163.440000	
163.900000	163.900000	
164.370000	164.370000	
164.830000	164.830000	
165.300000	165.300000	
165.760000	165.760000	
166.230000	166.230000	
166.690000	166.690000	
167.160000	167.160000	
167.620000	167.620000	
168.090000	168.090000	
168.550000	168.550000	
169.020000	169.020000	
169.480000	169.480000	
169.950000	169.950000	
170.410000	170.410000	
170.880000	170.880000	
171.340000	171.340000	
171.810000	171.810000	
172.270000	172.270000	
172.740000	172.740000	
173.200000	173.200000	
173.670000	173.670000	
174.130000	174.130000	
174.600000	174.600000	
175.060000	175.060000	
175.530000	175.530000	
175.990000	175.990000	
176.460000	176.460000	
176.920000	176.920000	
177.390000	177.390000	
177.850000	177.850000	
178.320000	178.320000	
178.790000	178.790000	
179.260000	179.260000	
179.720000	179.720000	
180.190000	180.190000	
180.650000	180.650000	
181.120000	181.120000	
181.590000	181.590000	
182.050000	182.050000	
182.510000	182.510000	
182.980000	182.980000	
183.440000	183.440000	
183.900000	183.900000	
184.370000	184.370000	
184.840000	184.840000	
185.300000	185.300000	
185.770000	185.770000	
186.240000	186.240000	
186.700000	186.700000	
187.160000	187.160000	
187.630000	187.630000	
188.090000	188.090000	
188.560000	188.560000	
189.020000	189.020000	
189.480000	189.480000	
189.950000	189.950000	
190.420000	190.420000	
190.880000	190.880000	
191.350000	191.350000	
191.810000	191.810000	
192.280000	192.280000	
192.740000	192.740000	
193.210000	193.210000	
193.670000	193.670000	
194.140000	194.140000	
194.600000	194.600000	
195.070000	195.070000	
195.530000	195.530000	
196.000000	196.000000	
196.460000	196.460000	
196.930000	196.930000	
197.390000	197.390000	
197.860000	197.860000	
198.320000	198.320000	
198.790000	198.790000	
199.250000	199.250000	
199.720000	199.720000	
200.180000	200.180000	
200.650000	200.650000	
201.110000	201.110000	
201.580000	201.580000	
202.040000	202.040000	
202.510000	202.510000	
202.970000	202.970000	
203.440000	203.440000	
203.900000	203.900000	
204.370000	204.370000	
204.830000	204.830000	
205.300000	205.300000	
205.770000	205.770000	
206.230000	206.230000	
206.700000	206.700000	
207.160000	207.160000	
207.630000	207.630000	
208.090000	208.090000	
208.550000	208.550000	
209.020000	209.020000	
209.480000	209.480000	
209.950000	209.950000	
210.410000	210.410000	
210.880000	210.880000	
211.340000	211.340000	
211.810000	211.810000	
212.270000	212.270000	
212.740000	212.740000	
213.200000	213.200000	
213.670000	213.670000	
214.140000	214.140000	
214.610000	214.610000	
215.070000	215.070000	
215.540000	215.540000	
216.000000	216.000000	
216.480000	216.480000	
216.930000	216.930000	
217.400000	217.400000	
217.870000	217.870000	
218.330000	218.330000	
218.780000	218.780000	
219.230000	219.230000	
219.690000	219.690000	
220.190000	220.190000	
220.640000	220.640000	
221.110000	221.110000	
221.580000	221.580000	
222.030000	222.030000	
222.450000	222.450000	
222.970000	222.970000	
223.440000	223.440000	
223.920000	223.920000	
224.400000	224.400000	
224.890000	224.890000	
225.320000	225.320000	
225.780000	225.780000	
226.250000	226.250000	
226.700000	226.700000	
227.150000	227.150000	
227.590000	227.590000	
228.030000	228.030000	
228.430000	228.430000	
228.840000	228.840000	
229.230000	229.230000	
229.610000	229.610000	
229.990000	229.990000	
230.400000	230.400000	
230.800000	230.800000	
231.200000	231.200000	
231.620000	231.620000	
232.050000	232.050000	
